,id,City,Address,lat,lon,Zipcode
3288,15276,Dallas,"2008, Canton Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, TX 75226, USA",32.7798249,-96.7903051,75226
3289,15277,Dallas,"5821, Reiger Avenue, Lower Greenville, Dallas, Dallas County, Texas, 75214, USA",32.80490041,-96.7542726,75214
3290,15278,Austin,"2212, Rio Grande Street, The Drag, Austin, Travis County, Texas, 78705, USA",30.28623852,-97.74511457,78705
3291,15279,Corpus Christi,"15018, Aruba Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60602394,-97.21202164,78418
3292,15280,Matagorda,"579, Center Street, Matagorda, Matagorda County, Texas, 77457, USA",28.6948167,-95.96712562,77457
3293,15281,Houston,"1151, West 30th Street, Houston, Harris County, Texas, 77018, USA",29.81361736,-95.42139431,77018
3294,15282,Bacliff,"4701, West Bayshore Drive, Texas City, Galveston County, Texas, 77518, USA",29.51053539,-94.97550033,77518
3295,15283,Dallas,"1813, Marilla Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, 75201, USA",32.77771393,-96.79408411,75201
3296,15284,Baird,"United States Highway 283, Baird, Callahan County, Texas, 79504, USA",32.31481001,-99.37959535,79504
3297,15285,Austin,"5511, Darlington Lane, Pecan Springs Springdale, Austin, Travis County, Texas, 78723, USA",30.30233143,-97.68084664,78723
3298,15286,Mason,"475, Fort McKavitt Street, Mason, Mason County, Texas, 76856, USA",30.7502027,-99.23478092,76856
3299,15287,League City,"Intrepid Drive, League City, Galveston County, Texas, 77565, USA",29.54415805,-95.0648196,77565
3300,15288,Plano,"7951, Whispering Tree Lane, Plano, Collin County, Texas, 75024, USA",33.08495329,-96.78346949,75024
3301,15289,Dallas,"3939, Rosemeade Parkway, Dallas, Denton County, Texas, 75287, USA",33.01047502,-96.84465084,75287
3302,15290,Katy,"22109, Atwater Canyon Lane, Grand Lakes, Cinco Ranch, Fort Bend County, Texas, 77494, USA",29.70545637,-95.76293218,77494
3303,15292,Dallas,"4532, Alta Vista Lane, Dallas, Dallas County, Texas, 75229, USA",32.90397835,-96.83084486,75229
3304,15293,Fort Worth,"7279, Janetta Drive, North Richland Hills, Tarrant County, Texas, 76180, USA",32.84106397,-97.22610473,76180
3305,15294,Dallas,"6014, Prospect Avenue, Lower Greenville, Dallas, Dallas County, Texas, 75206, USA",32.81453178,-96.76312123,75206
3306,15297,Plano,"7135, Marinda Road, Plano, Collin County, Texas, 75024, USA",33.07457265,-96.82247202,75024
3307,15298,Bastrop,"1156, Pitt Street, Bastrop, Bastrop County, Texas, 78602, USA",30.11245338,-97.30437692,78602
3308,15300,Bastrop County,"Mesa Drive, Jacobson Road - Mesa Drive, Elm Ridge, Bastrop County, Texas, 78617, USA",30.11607165,-97.57504219,78617
3309,15301,Denton,"1555, West Oak Street, Denton, Denton County, Texas, 76201, USA",33.21554825,-97.14874432,76201
3310,15302,Dallas,"5832, Willow Wood Lane, Dallas, Collin County, Texas, 75252, USA",33.01112493,-96.80742598,75252
3311,15303,San Antonio,"1964, North Flores Street, Alta Vista, San Antonio, Bexar County, Texas, 78212, USA",29.44591973,-98.50338448,78212
3312,15304,CRYSTAL BEACH,"2949, Lakeside, Bolivar Peninsula, Galveston County, Texas, 77650, USA",29.47023422,-94.59506422,77650
3313,15305,Balch Springs,"Mackey Elementary School, 14900, North Spring Ridge Circle, Balch Springs, Dallas County, Texas, 75180, USA",32.71089395,-96.5895172,75180
3314,15306,McKinney,"1099, West Leland Avenue, McKinney, Collin County, Texas, 75069, USA",33.21038333,-96.6236686,75069
3316,15308,Austin,"12704, Danbrook Cove, Harris Ridge, Austin, Travis County, Texas, 78753, USA",30.39659184,-97.64846523,78753
3318,15310,Dallas,"8531, Arturo Drive, Dallas, Dallas County, Texas, 75228, USA",32.81311593,-96.70559942,75228
3319,15311,San Antonio,"1130, Mason Street, Government Hill, San Antonio, Bexar County, Texas, 78208, USA",29.43994221,-98.460439,78208
3320,15312,Houston,"1733, Hazard Street, Houston, Harris County, Texas, 77019, USA",29.75039043,-95.40690889,77019
3321,15313,Fort Worth,"3800, Crestline Road, Fort Worth, Tarrant County, Texas, 76107, USA",32.7443785,-97.37354493,76107
3322,15314,Seabrook,"Suzanne, Seabrook, Harris County, Texas, 77586, USA",29.56585506,-95.04273069,77586
3323,15315,Seabrook,"Casa Mare, Seabrook, Harris County, Texas, 77586, USA",29.58674075,-95.00046216,77586
3324,15317,Dallas,"3939, Rosemeade Parkway, Dallas, Denton County, Texas, 75287, USA",33.01047502,-96.84465084,75287
3325,15318,Plano,"6630, West Spring Creek Parkway, Plano, Denton County, Texas, 75024, USA",33.06830569,-96.84277749,75024
3326,15319,Houston,"Sleep Inn & Suites, Melwood Street, North Inner Loop, Houston, Harris County, Texas, 77009, USA",29.79373637,-95.37337808,77009
3327,15320,Houston,"Irma's Southwest Grill, 1314, Texas Avenue, Houston, Harris County, Texas, 77002, USA",29.75770054,-95.35891589,77002
3328,15321,Houston,"Sidelinez Barber Shop, Leeland Street, Oak Farms, Houston, Harris County, Texas, 77003, USA",29.74287707,-95.3525248,77003
3329,15322,Dallas,"Bank of America, 18229, Midway Road, Dallas, Denton County, Texas, 75287, USA",32.99855862,-96.84429259,75287
3331,15324,Port Aransas,"240, 11th Street, Port Aransas, Aransas County, Texas, 78373, USA",27.8286795,-97.0603594,78373
3332,15325,Houston,"166, West 17th Street, North Inner Loop, Houston, Harris County, Texas, 77008, USA",29.80064511,-95.39868809,77008
3333,15326,Corpus Christi,"Sendero and Patrol Road, Flour Bluff, Corpus Christi, Nueces County, Texas, 78418, USA",27.61002741,-97.29991319,78418
3334,15328,Houston,"14672, Meredith Gate Circle, Harmaston, Harris County, Texas, 77044, USA",29.93413521,-95.1790201,77044
3335,15329,Kemah,"Marina Bay Drive, Clear Lake Shores, Galveston County, Texas, 77565, USA",29.54158536,-95.03759757,77565
3336,15330,Arlington,"798, Greystoke Drive, Arlington, Tarrant County, Texas, 76011, USA",32.74402867,-97.10156922,76011
3337,15331,Dallas,"4004, Seabury Drive, Dallas, Collin County, Texas, 75287, USA",33.00125028,-96.84346143,75287
3338,15332,Crystal Beach,"1850, Redfish Lane, Crystal Beach, Galveston County, Texas, 77650, USA",29.451306,-94.63302683,77650
3339,15333,Dallas,"902, Cedar Hill Avenue, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.75366189,-96.83161451,75208
3340,15334,Galveston,"2521, Bernardo De Galvez Street - Avenue P, Galveston, Galveston County, Texas, 77550, USA",29.29141185,-94.79191785,77550
3341,15335,Corpus Christi,"13902, Hawksnest Bay Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.59402235,-97.23198747,78418
3342,15336,Rockport,"246, Copano Ridge Road, Rockport, Aransas County, Texas, 78382, USA",28.07928411,-97.09287022,78382
3343,15337,Katy,"Ashley House Apartments, Cinco Ranch, Fort Bend County, Texas, 77450, USA",29.73179539,-95.75342805,77450
3344,15338,Rockport,"48, Bahama South, Copano Village, Aransas County, Texas, 78382, USA",28.10139346,-97.02948887,78382
3345,15339,Bastrop,"1271, Catalpa Street, Bastrop, Bastrop County, Texas, 78602, USA",30.11565596,-97.31451807,78602
3346,15340,Corpus Christi,"14998, Leeward Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60891294,-97.20940905,78418
3347,15341,Austin,"1016, Juniper Street, Central East Austin, Austin, Travis County, Texas, 78702, USA",30.26983514,-97.72874108,78702
3348,15342,Dallas,"6712, Bob O Link Drive, Dallas, Dallas County, Texas, 75214, USA",32.83096179,-96.74540513,75214
3349,15343,Denton,"3901, Madison Lane, Denton, Denton County, Texas, 76208, USA",33.22576505,-97.08538775,76208
3350,15344,Bastrop,"Beech Street, Bastrop, Bastrop County, Texas, 78602, USA",30.1134185,-97.31381752,78602
3351,15345,Dallas,"7008, Glacier Drive, Dallas, Dallas County, Texas, 75227, USA",32.78792316,-96.69261332,75227
3352,15346,League City,"2970, Laguna Shores Lane, The Lakes at South Shore Harbor, League City, Galveston County, Texas, 77573, USA",29.5081113,-95.04858122,77573
3353,15347,Allen,"1308, Sherman Court, Twin Creeks, Allen, Collin County, Texas, 75013, USA",33.10828879,-96.69931459,75013
3354,15348,Kemah,"Boca Raton, League City, Galveston County, Texas, 77565, USA",29.5533962,-95.05606325,77565
3355,15349,Port Aransas,"79, 11th Street, Port Aransas, Aransas County, Texas, 78373, USA",27.82829451,-97.06005909,78373
3356,15350,Dallas,"10516, Aledo Drive, Dallas, Dallas County, Texas, 75228, USA",32.83751297,-96.68459485,75228
3357,15351,Arlington,"1245, Norman Circle, Arlington, Tarrant County, Texas, 76014, USA",32.68570036,-97.09189941,76014
3358,15352,Smithville,"West Fenceline, Lake Thunderbird, Bastrop County, Texas, 78965, USA",30.07246993,-97.12860432,78965
3359,15353,San Antonio,"1907, Lotus Blossom Street, San Antonio, Bexar County, Texas, 78247, USA",29.55406934,-98.46305653,78247
3360,15354,Houston,"1438, Goliad Street, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.77120513,-95.36974018,77007
3361,15355,Houston,"1894, Columbia Street, North Inner Loop, Houston, Harris County, Texas, 77008, USA",29.8029707,-95.39329143,77008
3362,15356,Houston,"2017, North Memorial Way, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.76384856,-95.37851923,77007
3363,15357,Dallas,"5427, Preston Fairways Circle, Dallas, Collin County, Texas, 75252, USA",32.99017121,-96.80993082,75252
3364,15358,Houston,"East Airtex Drive, Westfield, Harris County, Texas, 77073, USA",29.98299027,-95.40216276,77073
3366,15360,Crystal Beach,"Crystal Beach, Galveston County, Texas, 77650, USA",29.46153241,-94.61837867,77650
3367,15361,McKinney,"8118, Shasta Drive, McKinney, Collin County, Texas, 75071, USA",33.20681404,-96.72344702,75071
3368,15362,Pasadena,"Pansy Street, Pasadena, Harris County, Texas, 77505, USA",29.64194461,-95.16358954,77505
3369,15363,Arlington,"Mansfield Webb Road, Mansfield, Tarrant County, Texas, 76002, USA",32.61141995,-97.11025891,76002
3370,15364,Corpus Christi,"14961, Leeward Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60845951,-97.20939393,78418
3371,15365,Fort Worth,"7840, Teal Drive, Fort Worth, Tarrant County, Texas, 76137, USA",32.88129949,-97.28061733,76137
3372,15366,San Antonio,"592, Nolan Street, Dignowity Hill, San Antonio, Bexar County, Texas, 78202, USA",29.42742875,-98.47495689,78202
3373,15367,Clear Lake Shores,"1346, Marina Bay Drive, League City, Galveston County, Texas, 77565, USA",29.54096035,-95.03919137,77565
3374,15368,Denton,"2049, North Locust Street, Denton, Denton County, Texas, 76209, USA",33.23349065,-97.13261909,76209
3376,15370,San Antonio,"272, West Elsmere Place, Monte Vista, San Antonio, Bexar County, Texas, 78212, USA",29.46200195,-98.49683371,78212
3377,15371,Galveston,"6481, Central City Boulevard, Galveston, Galveston County, Texas, 77551, USA",29.26481293,-94.83037021,77551
3378,15372,Fulton,"San Antonio Street, Fulton, Aransas County, Texas, 78358, USA",28.0649259,-97.03558895,78358
3379,15373,Seabrook,"4974, Charles Street, Pasadena, Harris County, Texas, 77586, USA",29.59818132,-94.99063033,77586
3380,15374,Arlington,"2714, Winding Hollow Lane, Arlington, Tarrant County, Texas, 76006, USA",32.77950077,-97.08922729,76006
3381,15375,Plano,"798, Water Oak Drive, Plano, Collin County, Texas, 75025, USA",33.07572102,-96.70440487,75025
3382,15376,Katy,"1898, Blue Water Bay Drive, Cinco Ranch, Fort Bend County, Texas, 77494, USA",29.76275278,-95.80003516,77494
3383,15377,San Antonio,"715, Baltimore Avenue, Tobin Hill, San Antonio, Bexar County, Texas, 78212, USA",29.4380109,-98.49225077,78212
3384,15378,Sargent,"26841, Farm-to-Market Road 457, Hawkinsville, Matagorda County, Texas, 77414, USA",28.77931767,-95.62326364,77414
3385,15379,Houston,"18764, Martinique Drive, Nassau Bay, Harris County, Texas, 77058, USA",29.53628601,-95.08669656,77058
3386,15380,Galveston,"1146, Blue Water Drive, Rancho Carribe, Patton Woods, Galveston County, Texas, 77650, USA",29.43744423,-94.66076137,77650
3387,15381,Houston,"16349, Mill Point Drive, Houston, Harris County, Texas, 77059, USA",29.59702146,-95.11131267,77059
3388,15382,Bacliff,"3516, Bayshore Drive, Bacliff, Galveston County, Texas, 77518, USA",29.5167038,-94.99032511,77518
3389,15383,Houston,"16308, Brookford Drive, Houston, Harris County, Texas, 77059, USA",29.59793261,-95.11258563,77059
3390,15384,McKinney,"290, Clara Avenue, McKinney, Collin County, Texas, 75069, USA",33.18443339,-96.61577416,75069
3391,15385,Sugar Land,"Soldiers Field Drive, Sugar Land, Fort Bend County, Texas, 77479, USA",29.5987657,-95.63086849,77479
3392,15386,Grapevine,"2845, Cresthaven Drive, Grapevine, Tarrant County, Texas, 76051, USA",32.91727902,-97.10924631,76051
3393,15387,Houston,"15768, Coz Court, Cloverleaf, Harris County, Texas, 77049, USA",29.80806042,-95.15204204,77049
3394,15388,Galveston,"Comfort Inn & Suites Beachfront, Seawall Boulevard, Galveston, Galveston County, Texas, 77551, USA",29.26602674,-94.82847379,77551
3395,15389,Addison,"Tom Thumb, 14280, Marsh Lane, Addison, Dallas County, Texas, 75001, USA",32.93892913,-96.853311,75001
3396,15390,Houston,"Saint Gregory the Great Church, Calgary Lane, Houston, Harris County, Texas, 77016, USA",29.86409554,-95.31485565,77016
3398,15396,Corpus Christi,"13979, Port Ofcall, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.5970563,-97.23346823,78418
3400,15398,Austin,"1607, Rabb Road, Barton Hills, Austin, Travis County, Texas, 78704, USA",30.25640521,-97.77518339,78704
3401,15399,Austin,"Hog Eye Road, Imperial Valley, Travis County, Texas, 78724, USA",30.28298167,-97.62300286,78724
3402,15400,Rockport,"Rockport Elementary School, South Live Oak Street, Rockport, Aransas County, Texas, 78382, USA",28.01959066,-97.05422508,78382
3403,15401,Haslet,"10400, Wagley Robertson Road, Fort Worth, Tarrant County, Texas, 76131, USA",32.9278838,-97.3747329,76131
3404,15403,League City,"Dickinson Avenue, Morningside Village, Dickinson, Galveston County, Texas, 77539, USA",29.48784734,-95.04860769,77539
3405,15404,Fort Worth,"7837, Portman Avenue, Fort Worth, Tarrant County, Texas, 76112, USA",32.74110865,-97.18565368,76112
3406,15405,Houston,"1280, Bingham Street, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.77179502,-95.36976752,77007
3407,15406,Dallas,"4143, South Better Drive, Dallas, Dallas County, Texas, 75229, USA",32.88491857,-96.83958912,75229
3408,15407,Galveston,"4261, Fiddler Crab Lane, Pirates Beach, Galveston, Galveston County, Texas, 77554, USA",29.20678744,-94.93102916,77554
3409,15408,Flower Mound,"3007, Termaine Drive, Flower Mound, Denton County, Texas, 75022, USA",33.03093477,-97.07533027,75022
3410,15409,Allen,"9, 205, Benton Drive, Watters Creek, Allen, Collin County, Texas, 75013, USA",33.10346667,-96.68926452,75013
3412,15411,Houston,"2252, Blodgett Street, Houston, Harris County, Texas, 77004, USA",29.72566728,-95.37372269,77004
3413,15412,San Antonio,"238, Cloudmont Drive, Windcrest, Bexar County, Texas, 78239, USA",29.5158581,-98.39224396,78239
3414,15413,Jamaica Beach,"16501, Jean Lafitte Road, Jamaica Beach, Galveston County, Texas, 77554, USA",29.18681189,-94.9724893,77554
3416,15415,McKinney,"The McKinney First Baptist Church, West Erwin Street, McKinney, Collin County, Texas, 75069, USA",33.20791938,-96.61876239,75069
3417,15416,Dallas,"3201, Hall Street, Dallas, Dallas County, Texas, 75204, USA",32.79632901,-96.7910888,75204
3418,15420,Garfield,"1403, Citation Circle, Colorado River Ranchettes, Travis County, Texas, 78617, USA",30.22313931,-97.52126047,78617
3419,15421,Rockport,"2626, East Lakeview Drive, Key Allegro, Rockport, Aransas County, Texas, 78382, USA",28.05091988,-97.03349507,78382
3420,15422,Amarillo,"2910, Southwest 15th Avenue, Bivins Addition, Amarillo, Potter County, Texas, 79102, USA",35.19969613,-101.869507,79102
3421,15423,Corpus Christi,"Compass Street, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.62029738,-97.22288923,78418
3422,15424,Arlington,"299, Mill Creek Drive, Arlington, Tarrant County, Texas, 76010, USA",32.71196158,-97.11030047,76010
3423,15425,Allen,"555, Bell Drive, Windridge, Allen, Collin County, Texas, 75002, USA",33.07944444,-96.66897597,75002
3424,15426,Houston,"733, Tulane Street, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.78411295,-95.40269415,77007
3425,15427,Rockport,"1020, South Church Street, Rockport, Aransas County, Texas, 78382, USA",28.01467319,-97.05668419,78382
3426,15428,Seabrook,"4499, Kingfish Drive, Seabrook, Harris County, Texas, 77586, USA",29.58356401,-95.01284985,77586
3427,15429,Addison,"Trophy Fitness, Addison Circle, Addison, Dallas County, Texas, 75001, USA",32.96215148,-96.82217346,75001
3428,15430,Amarillo,"9597, Asher Avenue, Amarillo, Randall County, Texas, 79119, USA",35.13464589,-101.9486083,79119
3429,15431,Elgin,"298, Cavalry Trail, Elgin, Bastrop County, Texas, 78621, USA",30.35690832,-97.39598548,78621
3430,15432,Anahuac,"554, White Heron Road, Oak Island, Chambers County, Texas, 77514, USA",29.62760942,-94.70576498,77514
3431,15433,Grapevine,"1868, Teton Drive, Grapevine, Tarrant County, Texas, 76051, USA",32.95713758,-97.07045951,76051
3432,15434,Baytown,"175, West Defee Street, Baytown, Harris County, Texas, 77520, USA",29.73291306,-94.96870302,77520
3433,15437,Dallas,"701, North Bishop Avenue, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.75101667,-96.82829604,75208
3434,15438,Pasadena,"3394, Darling Avenue, Pasadena, Harris County, Texas, 77503, USA",29.70924563,-95.16499011,77503
3435,15439,Dallas,"638, West 9th Street, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.74604518,-96.83385636,75208
3436,15440,Rockport,"2049, North Fulton Beach Road, Fulton, Aransas County, Texas, 78382, USA",28.09959522,-97.02858156,78382
